StationID,TestMaterial,CompositeID,SampleDate,TeamNumber,ParameterCode,SampleCollectionTime,SampleType,LabRep,Qualifier,Result,Units,LabCode,Comments
GVWMY1,creek water,NA,2006-05-07,NA,temp,1899-12-31T10:55:00Z,average,TRUE,NA,14.9,deg c,SBCK,NA
GVWMY1,creek water,NA,2006-05-07,NA,temp,1899-12-31T10:55:00Z,average,TRUE,NA,14.97,deg c,SBCK,NA
GVWMY1,creek water,NA,2006-05-07,NA,turb,1899-12-31T10:55:00Z,average,NA,NA,0.2,ntu,SBCK,NA
GVWMY1,creek water,NA,2006-06-06,NA,conductivity,1899-12-31T10:25:00Z,average,NA,NA,1339,us,SBCK,NA
GVWMY1,creek water,NA,2006-06-06,NA,do,1899-12-31T10:25:00Z,average,NA,NA,10.9,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2006-06-06,NA,do % sat,1899-12-31T10:25:00Z,average,NA,NA,124.17,% sat,SBCK,NA
GVWMY1,creek water,NA,2006-06-06,NA,ph,1899-12-31T10:25:00Z,average,NA,NA,7.79,ph,SBCK,NA
GVWMY1,creek water,NA,2006-06-06,NA,temp,1899-12-31T10:25:00Z,average,TRUE,NA,24.53,deg c,SBCK,NA
GVWMY1,creek water,NA,2006-06-06,NA,temp,1899-12-31T10:25:00Z,average,TRUE,NA,24.93,deg c,SBCK,NA
GVWMY1,creek water,NA,2006-06-06,NA,turb,1899-12-31T10:25:00Z,average,NA,NA,0.51,ntu,SBCK,NA
GVWMY1,creek water,NA,2007-02-04,NA,conductivity,1899-12-31T11:15:00Z,average,NA,NA,1030,us,SBCK,NA
GVWMY1,creek water,NA,2007-02-04,NA,do,1899-12-31T11:15:00Z,average,NA,NA,5.88,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2007-02-04,NA,do % sat,1899-12-31T11:15:00Z,average,NA,NA,50.6,% sat,SBCK,NA
GVWMY1,creek water,NA,2007-02-04,NA,ph,1899-12-31T11:15:00Z,average,NA,NA,7.42,ph,SBCK,NA
GVWMY1,creek water,NA,2007-02-04,NA,temp,1899-12-31T11:15:00Z,average,NA,NA,9.23,deg c,SBCK,NA
GVWMY1,creek water,NA,2007-02-04,NA,turb,1899-12-31T11:15:00Z,average,NA,NA,3.21,ntu,SBCK,NA
GVWMY1,creek water,NA,2008-01-06,NA,conductivity,1899-12-31T11:00:00Z,average,NA,NA,516,us,SBCK,heavy rain yesterday
GVWMY1,creek water,NA,2008-01-06,NA,do,1899-12-31T11:00:00Z,average,NA,NA,11.05,mg/l ppm,SBCK,heavy rain yesterday
GVWMY1,creek water,NA,2008-01-06,NA,do % sat,1899-12-31T11:00:00Z,average,NA,NA,100.83,% sat,SBCK,heavy rain yesterday
GVWMY1,creek water,NA,2008-01-06,NA,ph,1899-12-31T11:00:00Z,average,NA,NA,7.58,ph,SBCK,heavy rain yesterday
GVWMY1,creek water,NA,2008-01-06,NA,temp,1899-12-31T11:00:00Z,average,NA,NA,11.22,deg c,SBCK,heavy rain yesterday
GVWMY1,creek water,NA,2008-01-06,NA,turb,1899-12-31T11:00:00Z,average,NA,NA,60.3,ntu,SBCK,heavy rain yesterday
GVWMY1,creek water,NA,2008-02-03,NA,conductivity,1899-12-31T11:00:00Z,average,NA,NA,627,us,SBCK,rain event last night
GVWMY1,creek water,NA,2008-02-03,NA,do,1899-12-31T11:00:00Z,average,NA,NA,10.65,mg/l ppm,SBCK,rain event last night
GVWMY1,creek water,NA,2008-02-03,NA,do % sat,1899-12-31T11:00:00Z,average,NA,NA,96.87,% sat,SBCK,rain event last night
GVWMY1,creek water,NA,2008-02-03,NA,ph,1899-12-31T11:00:00Z,average,NA,NA,8,ph,SBCK,rain event last night
GVWMY1,creek water,NA,2008-02-03,NA,temp,1899-12-31T11:00:00Z,average,NA,NA,11.07,deg c,SBCK,rain event last night
GVWMY1,creek water,NA,2008-02-03,NA,turb,1899-12-31T11:00:00Z,average,NA,NA,52.5,ntu,SBCK,rain event last night
GVWMY1,creek water,NA,2008-03-01,NA,conductivity,1899-12-31T11:00:00Z,average,NA,NA,990,us,SBCK,NA
GVWMY1,creek water,NA,2008-03-01,NA,do,1899-12-31T11:00:00Z,average,NA,NA,13.57,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2008-03-01,NA,do % sat,1899-12-31T11:00:00Z,average,NA,NA,126.43,% sat,SBCK,NA
GVWMY1,creek water,NA,2008-03-01,NA,ph,1899-12-31T11:00:00Z,average,NA,NA,8.38,ph,SBCK,NA
GVWMY1,creek water,NA,2008-03-01,NA,temp,1899-12-31T11:00:00Z,average,NA,NA,12.25,deg c,SBCK,NA
GVWMY1,creek water,NA,2008-03-01,NA,turb,1899-12-31T11:00:00Z,average,NA,NA,0.4,ntu,SBCK,NA
GVWMY1,creek water,NA,2008-04-06,NA,conductivity,1899-12-31T11:00:00Z,average,NA,NA,2450,us,SBCK,NA
GVWMY1,creek water,NA,2008-04-06,NA,do,1899-12-31T11:00:00Z,average,NA,NA,8.72,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2008-04-06,NA,do % sat,1899-12-31T11:00:00Z,average,NA,NA,84.53,% sat,SBCK,NA
GVWMY1,creek water,NA,2008-04-06,NA,ph,1899-12-31T11:00:00Z,average,NA,NA,7.86,ph,SBCK,NA
GVWMY1,creek water,NA,2008-04-06,NA,temp,1899-12-31T11:00:00Z,average,NA,NA,14.38,deg c,SBCK,NA
GVWMY1,creek water,NA,2008-04-06,NA,turb,1899-12-31T11:00:00Z,average,NA,NA,1.3,ntu,SBCK,NA
GVWMY1,creek water,NA,2009-02-08,NA,conductivity,1899-12-31T11:08:00Z,average,NA,NA,603,us,SBCK,NA
GVWMY1,creek water,NA,2009-02-08,NA,do,1899-12-31T11:08:00Z,average,NA,NA,10.4,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2009-02-08,NA,do % sat,1899-12-31T11:08:00Z,average,NA,NA,91.77,% sat,SBCK,NA
GVWMY1,creek water,NA,2009-02-08,NA,temp,1899-12-31T11:08:00Z,average,NA,NA,10.1,deg c,SBCK,NA
GVWMY1,creek water,NA,2009-02-08,NA,turb,1899-12-31T11:08:00Z,average,NA,NA,24,ntu,SBCK,NA
GVWMY1,creek water,NA,2010-02-07,NA,conductivity,1899-12-31T10:54:00Z,average,NA,NA,812,us,SBCK,NA
GVWMY1,creek water,NA,2010-02-07,NA,do,1899-12-31T10:54:00Z,average,NA,NA,10.84,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2010-02-07,NA,do % sat,1899-12-31T10:54:00Z,average,NA,NA,98.3,% sat,SBCK,NA
GVWMY1,creek water,NA,2010-02-07,NA,ph,1899-12-31T10:54:00Z,average,NA,NA,8.19,ph,SBCK,NA
GVWMY1,creek water,NA,2010-02-07,NA,temp,1899-12-31T10:54:00Z,average,NA,NA,10.61,deg c,SBCK,NA
GVWMY1,creek water,NA,2010-02-07,NA,turb,1899-12-31T10:54:00Z,average,NA,NA,168.67,ntu,SBCK,NA
GVWMY1,creek water,NA,2010-03-07,NA,conductivity,1899-12-31T10:48:00Z,average,NA,NA,813,us,SBCK,NA
GVWMY1,creek water,NA,2010-03-07,NA,do,1899-12-31T10:48:00Z,average,NA,NA,10.62,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2010-03-07,NA,do % sat,1899-12-31T10:48:00Z,average,NA,NA,99.15,% sat,SBCK,NA
GVWMY1,creek water,NA,2010-03-07,NA,ph,1899-12-31T10:48:00Z,average,NA,NA,7.8,ph,SBCK,NA
GVWMY1,creek water,NA,2010-03-07,NA,temp,1899-12-31T10:48:00Z,average,NA,NA,11.86,deg c,SBCK,NA
GVWMY1,creek water,NA,2010-03-07,NA,turb,1899-12-31T10:48:00Z,average,NA,NA,133,ntu,SBCK,NA
GVWMY1,creek water,NA,2010-06-06,NA,conductivity,1899-12-31T11:30:00Z,average,NA,NA,2563,us,SBCK,NA
GVWMY1,creek water,NA,2010-06-06,NA,ph,1899-12-31T11:30:00Z,average,NA,NA,8.67,ph,SBCK,NA
GVWMY1,creek water,NA,2010-06-06,NA,temp,1899-12-31T11:30:00Z,average,NA,NA,17.27,deg c,SBCK,NA
GVWMY1,creek water,NA,2010-06-06,NA,turb,1899-12-31T11:30:00Z,average,NA,NA,0.4,ntu,SBCK,NA
GVWMY1,creek water,NA,2011-01-09,NA,conductivity,1899-12-31T11:10:00Z,average,NA,NA,1117,us,SBCK,NA
GVWMY1,creek water,NA,2011-01-09,NA,do,1899-12-31T11:10:00Z,average,NA,NA,11.24,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2011-01-09,NA,do % sat,1899-12-31T11:10:00Z,average,NA,NA,96.7,% sat,SBCK,NA
GVWMY1,creek water,NA,2011-01-09,NA,ph,1899-12-31T11:10:00Z,average,NA,NA,8.4,ph,SBCK,NA
GVWMY1,creek water,NA,2011-01-09,NA,temp,1899-12-31T11:10:00Z,average,NA,NA,9,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-01-09,NA,turb,1899-12-31T11:10:00Z,average,NA,NA,2.81,ntu,SBCK,NA
GVWMY1,creek water,NA,2011-02-06,NA,conductivity,1899-12-31T11:00:00Z,average,NA,NA,1780,us,SBCK,NA
GVWMY1,creek water,NA,2011-02-06,NA,do,1899-12-31T11:00:00Z,average,NA,NA,14.91,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2011-02-06,NA,do % sat,1899-12-31T11:00:00Z,average,NA,NA,132.6,% sat,SBCK,NA
GVWMY1,creek water,NA,2011-02-06,NA,ph,1899-12-31T11:00:00Z,average,NA,NA,8.08,ph,SBCK,NA
GVWMY1,creek water,NA,2011-02-06,NA,temp,1899-12-31T11:00:00Z,average,NA,NA,10.7,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-02-06,NA,turb,1899-12-31T11:00:00Z,average,NA,NA,1.87,ntu,SBCK,NA
GVWMY1,creek water,NA,2011-03-06,NA,conductivity,1899-12-31T10:55:00Z,average,NA,NA,986,us,SBCK,NA
GVWMY1,creek water,NA,2011-03-06,NA,do,1899-12-31T10:55:00Z,average,NA,NA,11.09,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2011-03-06,NA,do % sat,1899-12-31T10:55:00Z,average,NA,NA,105.7,% sat,SBCK,NA
GVWMY1,creek water,NA,2011-03-06,NA,ph,1899-12-31T10:55:00Z,average,NA,NA,8.32,ph,SBCK,NA
GVWMY1,creek water,NA,2011-03-06,NA,temp,1899-12-31T10:55:00Z,average,NA,NA,13,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-03-06,NA,turb,1899-12-31T10:55:00Z,average,NA,NA,0.26,ntu,SBCK,NA
GVWMY1,creek water,NA,2011-04-04,NA,conductivity,1899-12-31T16:40:00Z,average,NA,NA,1093,us,SBCK,NA
GVWMY1,creek water,NA,2011-04-04,NA,do,1899-12-31T16:40:00Z,average,NA,NA,9.61,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2011-04-04,NA,do % sat,1899-12-31T16:40:00Z,average,NA,NA,99.5,% sat,SBCK,NA
GVWMY1,creek water,NA,2011-04-04,NA,ph,1899-12-31T16:40:00Z,average,NA,NA,8.48,ph,SBCK,BO
GVWMY1,creek water,NA,2011-04-04,NA,temp,1899-12-31T16:40:00Z,average,NA,NA,17.1,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-04-04,NA,turb,1899-12-31T16:40:00Z,average,NA,NA,2.19,ntu,SBCK,NA
GVWMY1,creek water,NA,2011-05-08,NA,conductivity,1899-12-31T11:30:00Z,average,NA,NA,1133,us,SBCK,NA
GVWMY1,creek water,NA,2011-05-08,NA,do,1899-12-31T11:30:00Z,average,NA,NA,10.82,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2011-05-08,NA,do % sat,1899-12-31T11:30:00Z,average,NA,NA,107.5,% sat,SBCK,NA
GVWMY1,creek water,NA,2011-05-08,NA,ph,1899-12-31T11:30:00Z,average,NA,NA,8.24,ph,SBCK,NA
GVWMY1,creek water,NA,2011-05-08,NA,temp,1899-12-31T11:30:00Z,average,NA,NA,15.7,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-05-08,NA,turb,1899-12-31T11:30:00Z,average,NA,NA,0.45,ntu,SBCK,NA
GVWMY1,creek water,Diel AM,2011-05-11,NA,conductivity,1899-12-31T05:19:00Z,average,NA,NA,1160,us,SBCK,NA
GVWMY1,creek water,Diel PM,2011-05-11,NA,conductivity,1899-12-31T13:39:00Z,average,NA,NA,1226,us,SBCK,NA
GVWMY1,creek water,Diel AM,2011-05-11,NA,do,1899-12-31T05:19:00Z,average,NA,NA,7.81,mg/l ppm,SBCK,NA
GVWMY1,creek water,Diel PM,2011-05-11,NA,do,1899-12-31T13:39:00Z,average,NA,NA,13.53,mg/l ppm,SBCK,NA
GVWMY1,creek water,Diel AM,2011-05-11,NA,do % sat,1899-12-31T05:19:00Z,average,NA,NA,77.03,% sat,SBCK,NA
GVWMY1,creek water,Diel PM,2011-05-11,NA,do % sat,1899-12-31T13:39:00Z,average,NA,NA,140.47,% sat,SBCK,NA
GVWMY1,creek water,Diel AM,2011-05-11,NA,ph,1899-12-31T05:19:00Z,average,NA,NA,7.97,ph,SBCK,NA
GVWMY1,creek water,Diel PM,2011-05-11,NA,ph,1899-12-31T13:39:00Z,average,NA,NA,8.12,ph,SBCK,NA
GVWMY1,creek water,Diel AM,2011-05-11,NA,temp,1899-12-31T05:19:00Z,average,NA,NA,14.7,deg c,SBCK,NA
GVWMY1,creek water,Diel PM,2011-05-11,NA,temp,1899-12-31T13:39:00Z,average,NA,NA,17.4,deg c,SBCK,NA
GVWMY1,creek water,Diel AM,2011-06-01,NA,conductivity,1899-12-31T04:55:00Z,average,NA,NA,1479,us,SBCK,NA
GVWMY1,creek water,Diel PM,2011-06-01,NA,conductivity,1899-12-31T14:15:00Z,average,NA,NA,1584,us,SBCK,NA
GVWMY1,creek water,Diel AM,2011-06-01,NA,do,1899-12-31T04:55:00Z,average,NA,NA,6.41,mg/l ppm,SBCK,NA
GVWMY1,creek water,Diel PM,2011-06-01,NA,do,1899-12-31T14:15:00Z,average,NA,NA,8.89,mg/l ppm,SBCK,NA
GVWMY1,creek water,Diel AM,2011-06-01,NA,do % sat,1899-12-31T04:55:00Z,average,NA,NA,63.57,% sat,SBCK,NA
GVWMY1,creek water,Diel PM,2011-06-01,NA,do % sat,1899-12-31T14:15:00Z,average,NA,NA,93.43,% sat,SBCK,NA
GVWMY1,creek water,Diel AM,2011-06-01,NA,ph,1899-12-31T04:55:00Z,average,NA,NA,7.77,ph,SBCK,NA
GVWMY1,creek water,Diel PM,2011-06-01,NA,ph,1899-12-31T14:15:00Z,average,NA,NA,8.03,ph,SBCK,NA
GVWMY1,creek water,Diel AM,2011-06-01,NA,temp,1899-12-31T04:55:00Z,average,NA,NA,15.1,deg c,SBCK,NA
GVWMY1,creek water,Diel PM,2011-06-01,NA,temp,1899-12-31T14:15:00Z,average,NA,NA,17.8,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-11-06,NA,do,1899-12-31T11:30:00Z,average,NA,NA,8.2,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2011-11-06,NA,do % sat,1899-12-31T11:30:00Z,average,NA,NA,76.83,% sat,SBCK,NA
GVWMY1,creek water,NA,2011-11-06,NA,ph,1899-12-31T11:30:00Z,average,NA,NA,7.76,ph,SBCK,NA
GVWMY1,creek water,NA,2011-11-06,NA,temp,1899-12-31T11:30:00Z,average,NA,NA,12.5,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-11-06,NA,turb,1899-12-31T11:30:00Z,average,NA,NA,78.87,ntu,SBCK,NA
GVWMY1,creek water,NA,2011-12-04,NA,conductivity,1899-12-31T11:04:00Z,average,NA,NA,2067,us,SBCK,NA
GVWMY1,creek water,NA,2011-12-04,NA,do,1899-12-31T11:04:00Z,average,NA,NA,9.94,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2011-12-04,NA,do % sat,1899-12-31T11:04:00Z,average,NA,NA,83.4,% sat,SBCK,NA
GVWMY1,creek water,NA,2011-12-04,NA,ph,1899-12-31T11:04:00Z,average,NA,NA,8.28,ph,SBCK,NA
GVWMY1,creek water,NA,2011-12-04,NA,temp,1899-12-31T11:04:00Z,average,NA,NA,8,deg c,SBCK,NA
GVWMY1,creek water,NA,2011-12-04,NA,turb,1899-12-31T11:04:00Z,average,NA,NA,6.8,ntu,SBCK,NA
GVWMY1,creek water,NA,2012-01-08,NA,conductivity,1899-12-31T11:08:00Z,average,NA,NA,2637,us,SBCK,NA
GVWMY1,creek water,NA,2012-01-08,NA,do,1899-12-31T11:08:00Z,average,NA,NA,12.39,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2012-01-08,NA,do % sat,1899-12-31T11:08:00Z,average,NA,NA,104.53,% sat,SBCK,NA
GVWMY1,creek water,NA,2012-01-08,NA,ph,1899-12-31T11:08:00Z,average,NA,NA,8.06,ph,SBCK,NA
GVWMY1,creek water,NA,2012-01-08,NA,temp,1899-12-31T11:08:00Z,average,NA,NA,8.4,deg c,SBCK,NA
GVWMY1,creek water,NA,2012-01-08,NA,turb,1899-12-31T11:08:00Z,average,NA,NA,0.83,ntu,SBCK,NA
GVWMY1,creek water,NA,2012-02-05,NA,conductivity,1899-12-31T11:02:00Z,average,NA,NA,2453,us,SBCK,NA
GVWMY1,creek water,NA,2012-02-05,NA,do,1899-12-31T11:02:00Z,average,NA,NA,14.25,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2012-02-05,NA,do % sat,1899-12-31T11:02:00Z,average,NA,NA,123.5,% sat,SBCK,NA
GVWMY1,creek water,NA,2012-02-05,NA,ph,1899-12-31T11:02:00Z,average,NA,NA,7.91,ph,SBCK,NA
GVWMY1,creek water,NA,2012-02-05,NA,temp,1899-12-31T11:02:00Z,average,NA,NA,8.8,deg c,SBCK,NA
GVWMY1,creek water,NA,2012-02-05,NA,turb,1899-12-31T11:02:00Z,average,NA,NA,0.54,ntu,SBCK,NA
GVWMY1,creek water,NA,2012-03-04,NA,conductivity,1899-12-31T14:30:00Z,average,NA,NA,2545,us,SBCK,NA
GVWMY1,creek water,NA,2012-03-04,NA,do,1899-12-31T14:30:00Z,average,NA,NA,18.66,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2012-03-04,NA,do % sat,1899-12-31T14:30:00Z,average,NA,NA,175.83,% sat,SBCK,NA
GVWMY1,creek water,NA,2012-03-04,NA,ph,1899-12-31T14:30:00Z,average,NA,NA,8.04,ph,SBCK,NA
GVWMY1,creek water,NA,2012-03-04,NA,temp,1899-12-31T14:30:00Z,average,NA,NA,13,deg c,SBCK,NA
GVWMY1,creek water,NA,2012-03-04,NA,turb,1899-12-31T14:30:00Z,average,NA,NA,1.27,ntu,SBCK,NA
GVWMY1,creek water,NA,2012-04-15,NA,conductivity,1899-12-31T10:55:00Z,average,NA,NA,655,us,SBCK,NA
GVWMY1,creek water,NA,2012-04-15,NA,do,1899-12-31T10:55:00Z,average,NA,NA,9.45,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2012-04-15,NA,do % sat,1899-12-31T10:55:00Z,average,NA,NA,89.17,% sat,SBCK,NA
GVWMY1,creek water,NA,2012-04-15,NA,ph,1899-12-31T10:55:00Z,average,NA,NA,8.19,ph,SBCK,NA
GVWMY1,creek water,NA,2012-04-15,NA,temp,1899-12-31T10:55:00Z,average,NA,NA,13.1,deg c,SBCK,NA
GVWMY1,creek water,NA,2012-04-15,NA,turb,1899-12-31T10:55:00Z,average,NA,NA,33.3,ntu,SBCK,NA
GVWMY1,creek water,NA,2012-05-08,NA,conductivity,1899-12-31T16:16:00Z,average,NA,NA,2390,us,SBCK,NA
GVWMY1,creek water,NA,2012-05-08,NA,do,1899-12-31T16:16:00Z,average,NA,NA,1.19,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2012-05-08,NA,do % sat,1899-12-31T16:16:00Z,average,NA,NA,13.17,% sat,SBCK,NA
GVWMY1,creek water,NA,2012-05-08,NA,ph,1899-12-31T16:16:00Z,average,NA,NA,7.9,ph,SBCK,NA
GVWMY1,creek water,NA,2012-05-08,NA,temp,1899-12-31T16:16:00Z,average,NA,NA,19.9,deg c,SBCK,NA
GVWMY1,creek water,NA,2012-05-08,NA,turb,1899-12-31T16:16:00Z,average,NA,NA,1.82,ntu,SBCK,NA
GVWMY1,creek water,NA,2012-06-03,NA,conductivity,1899-12-31T10:56:00Z,average,NA,NA,2853,us,SBCK,NA
GVWMY1,creek water,NA,2012-06-03,NA,do,1899-12-31T10:56:00Z,average,NA,NA,7.72,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2012-06-03,NA,do % sat,1899-12-31T10:56:00Z,average,NA,NA,82.07,% sat,SBCK,NA
GVWMY1,creek water,NA,2012-06-03,NA,ph,1899-12-31T10:56:00Z,average,NA,NA,7.77,ph,SBCK,NA
GVWMY1,creek water,NA,2012-06-03,NA,temp,1899-12-31T10:56:00Z,average,NA,NA,18.1,deg c,SBCK,NA
GVWMY1,creek water,NA,2012-06-03,NA,turb,1899-12-31T10:56:00Z,average,NA,NA,1.44,ntu,SBCK,NA
GVWMY1,creek water,NA,2013-01-06,NA,conductivity,1899-12-31T11:02:00Z,average,NA,NA,1180,us,SBCK,NA
GVWMY1,creek water,NA,2013-01-06,NA,do,1899-12-31T11:02:00Z,average,NA,NA,9.21,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2013-01-06,NA,do % sat,1899-12-31T11:02:00Z,average,NA,NA,77.2,% sat,SBCK,NA
GVWMY1,creek water,NA,2013-01-06,NA,ph,1899-12-31T11:02:00Z,average,NA,NA,7.76,ph,SBCK,NA
GVWMY1,creek water,NA,2013-01-06,NA,temp,1899-12-31T11:02:00Z,average,NA,NA,8.2,deg c,SBCK,NA
GVWMY1,creek water,NA,2013-01-06,NA,turb,1899-12-31T11:02:00Z,average,NA,NA,8.28,ntu,SBCK,NA
GVWMY1,creek water,NA,2013-02-03,NA,conductivity,1899-12-31T11:10:00Z,average,NA,NA,1488,us,SBCK,NA
GVWMY1,creek water,NA,2013-02-03,NA,do,1899-12-31T11:10:00Z,average,NA,NA,13.84,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2013-02-03,NA,do % sat,1899-12-31T11:10:00Z,average,NA,NA,131.17,% sat,SBCK,NA
GVWMY1,creek water,NA,2013-02-03,NA,ph,1899-12-31T11:10:00Z,average,NA,NA,8.07,ph,SBCK,NA
GVWMY1,creek water,NA,2013-02-03,NA,temp,1899-12-31T11:10:00Z,average,NA,NA,13.3,deg c,SBCK,NA
GVWMY1,creek water,NA,2013-02-03,NA,turb,1899-12-31T11:10:00Z,average,NA,NA,0.79,ntu,SBCK,NA
GVWMY1,creek water,NA,2013-03-03,NA,conductivity,1899-12-31T11:30:00Z,average,NA,NA,2556,us,SBCK,NA
GVWMY1,creek water,NA,2013-03-03,NA,do,1899-12-31T11:30:00Z,average,NA,NA,10.87,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2013-03-03,NA,do % sat,1899-12-31T11:30:00Z,average,NA,NA,107.5,% sat,SBCK,NA
GVWMY1,creek water,NA,2013-03-03,NA,ph,1899-12-31T11:30:00Z,average,NA,NA,8.32,ph,SBCK,NA
GVWMY1,creek water,NA,2013-03-03,NA,temp,1899-12-31T11:30:00Z,average,NA,NA,15.1,deg c,SBCK,NA
GVWMY1,creek water,NA,2014-03-02,NA,conductivity,1899-12-31T11:22:00Z,average,NA,NA,379,us,SBCK,NA
GVWMY1,creek water,NA,2014-03-02,NA,do,1899-12-31T11:22:00Z,average,NA,NA,9.61,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2014-03-02,NA,do % sat,1899-12-31T11:22:00Z,average,NA,NA,90.8,% sat,SBCK,NA
GVWMY1,creek water,NA,2014-03-02,NA,ph,1899-12-31T11:22:00Z,average,NA,NA,7.26,ph,SBCK,NA
GVWMY1,creek water,NA,2014-03-02,NA,temp,1899-12-31T11:22:00Z,average,NA,NA,13.3,deg c,SBCK,NA
GVWMY1,creek water,NA,2014-03-02,NA,turb,1899-12-31T11:22:00Z,average,NA,NA,42.23,ntu,SBCK,NA
GVWMY1,creek water,NA,2015-01-11,NA,conductivity,1899-12-31T11:10:00Z,average,NA,NA,602,us,SBCK,W(1/10/15)
GVWMY1,creek water,NA,2015-01-11,NA,do,1899-12-31T11:10:00Z,average,NA,NA,8.6,mg/l ppm,SBCK,W(1/10/15)
GVWMY1,creek water,NA,2015-01-11,NA,do % sat,1899-12-31T11:10:00Z,average,NA,NA,84.3,% sat,SBCK,W(1/10/15)
GVWMY1,creek water,NA,2015-01-11,NA,ph,1899-12-31T11:10:00Z,average,NA,NA,7.4,ph,SBCK,W(1/10/15)
GVWMY1,creek water,NA,2015-01-11,NA,temp,1899-12-31T11:10:00Z,average,NA,NA,14.7,deg c,SBCK,W(1/10/15)
GVWMY1,creek water,NA,2015-01-11,NA,turb,1899-12-31T11:10:00Z,average,NA,NA,16.23,ntu,SBCK,W(1/10/15)
GVWMY1,creek water,NA,2015-02-08,NA,conductivity,1899-12-31T11:05:00Z,average,NA,NA,396,us,SBCK,W(2/7/15)
GVWMY1,creek water,NA,2015-02-08,NA,do,1899-12-31T11:05:00Z,average,NA,NA,6.7,mg/l ppm,SBCK,W(2/7/15)
GVWMY1,creek water,NA,2015-02-08,NA,do % sat,1899-12-31T11:05:00Z,average,NA,NA,67.37,% sat,SBCK,W(2/7/15)
GVWMY1,creek water,NA,2015-02-08,NA,ph,1899-12-31T11:05:00Z,average,NA,NA,6.93,ph,SBCK,W(2/7/15)
GVWMY1,creek water,NA,2015-02-08,NA,temp,1899-12-31T11:05:00Z,average,NA,NA,16.1,deg c,SBCK,W(2/7/15)
GVWMY1,creek water,NA,2015-02-08,NA,turb,1899-12-31T11:05:00Z,average,NA,NA,12.57,ntu,SBCK,W(2/7/15)
GVWMY1,creek water,NA,2016-03-06,NA,conductivity,1899-12-31T10:56:00Z,average,NA,NA,307,us,SBCK,NA
GVWMY1,creek water,NA,2016-03-06,NA,do,1899-12-31T10:56:00Z,average,NA,NA,10.23,mg/l ppm,SBCK,NA
GVWMY1,creek water,NA,2016-03-06,NA,do % sat,1899-12-31T10:56:00Z,average,NA,NA,98.7,% sat,SBCK,NA
GVWMY1,creek water,NA,2016-03-06,NA,ph,1899-12-31T10:56:00Z,average,NA,NA,8.02,ph,SBCK,NA
GVWMY1,creek water,NA,2016-03-06,NA,temp,1899-12-31T10:56:00Z,average,NA,NA,14,deg c,SBCK,NA
GVWMY1,creek water,NA,2016-03-06,NA,turb,1899-12-31T10:56:00Z,average,NA,NA,587,ntu,SBCK,NA
GVWMY1,creek water,NA,2017-01-08,1,conductivity,1899-12-31T10:48:00Z,average,NA,NA,1942,us,SBCK,Rain
GVWMY1,creek water,NA,2017-01-08,1,do,1899-12-31T10:48:00Z,average,NA,NA,7.89,mg/l ppm,SBCK,Rain
GVWMY1,creek water,NA,2017-01-08,1,do % sat,1899-12-31T10:48:00Z,average,NA,NA,74.2,% sat,SBCK,Rain
GVWMY1,creek water,NA,2017-01-08,1,ph,1899-12-31T10:48:00Z,average,NA,NA,7.83,ph,SBCK,Rain
GVWMY1,creek water,NA,2017-01-08,1,temp,1899-12-31T10:48:00Z,average,NA,NA,13.1,deg c,SBCK,Rain
GVWMY1,creek water,NA,2017-01-08,NA,turb,1899-12-31T10:48:00Z,average,NA,NA,20.27,ntu,SBCK,Rain
GVWMY1,creek water,NA,2017-02-05,1,conductivity,1899-12-31T10:50:00Z,average,NA,NA,853,us,SBCK,NA
