StationID,SiteName,SampleDate,SampleTime,ParameterCode,Result,Units,Comments,Flagged
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-02-07,12:30:00,Phosphate,0.01,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-03-06,12:30:00,Nitrate,0.2,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-03-06,12:30:00,Phosphate,0,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-04-03,12:30:00,Nitrate,1.05,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-04-03,12:30:00,Phosphate,0.02,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-05-09,12:30:00,Nitrate,0.33,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-05-09,12:30:00,Phosphate,0.02,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-06-01,12:30:00,Nitrate,0.11,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-06-01,12:30:00,Phosphate,0.04,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-07-10,12:30:00,Nitrate,0.14,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-07-10,12:30:00,Phosphate,0.02,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-08-07,12:30:00,Nitrate,0.12,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-08-07,12:30:00,Phosphate,0.01,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-09-11,12:30:00,Nitrate,0.13,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-09-11,12:30:00,Phosphate,0.05,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-10-03,12:30:00,Nitrate,0.2,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-10-03,12:30:00,Phosphate,0.01,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-11-06,12:30:00,Nitrate,0.27,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-11-06,12:30:00,Phosphate,0.02,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-12-04,12:30:00,Nitrate,0.24,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2011-12-04,12:30:00,Phosphate,0.01,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-01-08,12:30:00,Nitrate,0.3,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-01-08,12:30:00,Phosphate,0.01,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-02-05,12:30:00,Nitrate,0.18,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-02-05,12:30:00,Phosphate,0.02,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-03-04,12:30:00,Nitrate,0.13,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-03-04,12:30:00,Phosphate,0,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-05-06,12:30:00,Nitrate,0.19,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-05-06,12:30:00,Phosphate,0.05,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-06-03,12:30:00,Nitrate,0.07,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-06-03,12:30:00,Phosphate,0.05,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-07-08,12:30:00,Nitrate,0.12,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-07-08,12:30:00,Phosphate,0.01,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-08-05,12:30:00,Nitrate,0.11,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-09-09,12:30:00,Nitrate,0.23,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-11-04,12:30:00,Nitrate,0.11,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-11-04,12:30:00,Phosphate,0.03,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-12-02,12:30:00,Nitrate,0.37,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2012-12-02,12:30:00,Phosphate,0.13,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-03-05,12:30:00,Phosphate,0.02,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-04-07,12:00:00,Nitrate,0.32,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-04-07,12:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-05-05,12:30:00,Nitrate,0.22,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-05-05,12:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-06-02,12:30:00,Nitrate,0.15,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-06-02,12:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-07-14,NA,Nitrate,0.07,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-07-14,NA,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-08-04,12:30:00,Nitrate,0.15,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-08-04,12:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-09-08,12:30:00,Nitrate,0.14,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-09-08,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-10-13,12:30:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-10-13,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-11-03,12:30:00,Nitrate,0.13,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-11-03,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-12-08,12:30:00,Nitrate,0.11,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2013-12-08,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2014-01-05,12:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2014-01-05,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2014-02-02,12:30:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2014-02-02,12:30:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-01-11,12:30:00,Nitrate,1.79,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-01-11,12:30:00,Phosphate,0.25,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-03-08,12:30:00,Nitrate,0.1,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-03-08,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-04-12,12:30:00,Nitrate,0.11,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-04-12,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-05-17,12:30:00,Nitrate,0.04,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-05-17,12:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-06-14,12:30:00,Nitrate,0.06,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-06-14,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-07-12,12:30:00,Nitrate,0.07,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-07-12,12:30:00,Phosphate,0.03,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-08-02,12:30:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-08-02,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-12-06,12:30:00,Nitrate,0.1,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2015-12-06,12:30:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-01-10,12:30:00,Nitrate,0.07,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-01-10,12:30:00,Phosphate,0.08,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-02-07,12:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-02-07,12:30:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-03-06,12:30:00,Nitrate,0.9,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-03-06,12:30:00,Phosphate,0.07,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-05-15,12:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-05-15,12:30:00,Phosphate,0.07,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-07-10,12:30:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-07-10,12:30:00,Phosphate,0.07,mg/L,Delayed Sample Analysis,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2016-08-07,11:04:00,Nitrate,0,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-04-02,11:56:00,Nitrate,0.944,mg/L,Rain,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-05-07,12:13:00,Nitrate,0.74,mg/L,Rain,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-06-04,11:38:00,Nitrate,0.824,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-07-09,13:12:00,Nitrate,0.795,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-08-30,15:30:00,Nitrate,1.06,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-09-13,11:30:00,Nitrate,0.651,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-10-01,12:03:00,Nitrate,0.82,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-11-05,12:15:00,Nitrate,0.89,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2017-12-03,11:35:00,Nitrate,0.625,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2018-01-07,11:31:00,Nitrate,0.767,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2018-02-04,11:58:00,Nitrate,0.683,mg/L,NA,NA
GVWMY2,Maria Ygnacio @ Old San Marcos Rd.,2018-03-04,12:06:00,Nitrate,0.939,mg/L,Recent Rain,NA
GVWSJ1,San Jose @ Hollister,2003-01-12,10:00:00,Nitrate,1.64,mg/L,Channel Keeper GSW-SJ1,NA
GVWSJ1,San Jose @ Hollister,2003-01-12,10:00:00,Phosphate,0.03,mg/L,Channel Keeper GSW-SJ1,Pflag
GVWSJ1,San Jose @ Hollister,2003-02-02,13:30:00,Nitrate,1,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2003-02-02,13:30:00,Phosphate,0.02,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2003-03-02,12:00:00,Nitrate,1.26,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2003-03-02,12:00:00,Phosphate,0.04,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2003-04-06,11:10:00,Nitrate,2.68,mg/L,actual time,NA
GVWSJ1,San Jose @ Hollister,2003-04-06,11:10:00,Phosphate,0.03,mg/L,actual time,Pflag
GVWSJ1,San Jose @ Hollister,2003-05-04,10:45:00,Nitrate,0.68,mg/L,actual time,NA
GVWSJ1,San Jose @ Hollister,2003-05-04,10:45:00,Phosphate,0.05,mg/L,actual time,Pflag
GVWSJ1,San Jose @ Hollister,2003-06-08,10:23:00,Nitrate,1.6,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2003-06-08,10:23:00,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2004-01-11,13:10:00,Nitrate,0.52,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2004-01-11,13:10:00,Phosphate,0.06,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2004-02-08,13:10:00,Nitrate,0.16,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2004-02-08,13:10:00,Phosphate,0.01,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2004-03-07,13:10:00,Nitrate,1.16,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2004-03-07,13:10:00,Phosphate,0.03,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2004-04-04,11:32:00,Nitrate,0.01,mg/L,"bottle mislabled 4/5/04, nominal time",NA
GVWSJ1,San Jose @ Hollister,2004-04-04,11:32:00,Phosphate,0,mg/L,"bottle mislabled 4/5/04, nominal time",Pflag
GVWSJ1,San Jose @ Hollister,2004-11-07,10:24:00,Nitrate,0.76,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2004-11-07,10:24:00,Phosphate,0.09,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2005-01-09,10:25:00,Nitrate,0.88,mg/L,"S-6, actual time 10:20",NA
GVWSJ1,San Jose @ Hollister,2005-01-09,10:25:00,Phosphate,0.3,mg/L,"S-6, actual time 10:20",Pflag
GVWSJ1,San Jose @ Hollister,2005-02-06,10:25:00,Nitrate,5.66,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2005-02-06,10:25:00,Phosphate,0.05,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2005-03-06,11:05:00,Nitrate,3.95,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2005-03-06,11:05:00,Phosphate,0.11,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2005-04-03,11:05:00,Nitrate,5.03,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2005-04-03,11:05:00,Phosphate,0.08,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2005-05-08,11:07:00,Nitrate,3.84,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2005-05-08,11:07:00,Nitrate,3.89,mg/L,sample analyzed twice (2L bottle mislabeled as SJ07),NA
GVWSJ1,San Jose @ Hollister,2005-05-08,11:07:00,Phosphate,0.04,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2005-05-08,11:07:00,Phosphate,0.23,mg/L,sample analyzed twice (2L bottle mislabeled as SJ07),Pflag
GVWSJ1,San Jose @ Hollister,2005-06-05,11:07:00,Nitrate,4.39,mg/L,nominal time,NA
GVWSJ1,San Jose @ Hollister,2005-06-05,11:07:00,Phosphate,0,mg/L,nominal time,Pflag
GVWSJ1,San Jose @ Hollister,2005-07-10,11:07:00,Nitrate,3.52,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2005-07-10,11:07:00,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2005-08-07,11:07:00,Nitrate,2.38,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2005-08-07,11:07:00,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2005-09-11,11:07:00,Nitrate,2.43,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2005-09-11,11:07:00,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2005-10-02,NA,Nitrate,1.03,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2005-10-02,NA,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2005-11-06,NA,Nitrate,2.36,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2005-11-06,NA,Phosphate,0.02,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2005-12-04,NA,Nitrate,2.76,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2005-12-04,NA,Phosphate,0.02,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-01-08,NA,Nitrate,2.98,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-01-08,NA,Phosphate,0.02,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-03-05,NA,Nitrate,1.48,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-03-05,NA,Phosphate,0.04,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-04-02,NA,Nitrate,1.2,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-04-02,NA,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-05-07,NA,Nitrate,3.82,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-05-07,NA,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-07-09,NA,Nitrate,2.09,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-07-09,NA,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-08-06,NA,Nitrate,2.13,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-08-06,NA,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-09-10,NA,Nitrate,0.03,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-09-10,NA,Nitrate,0.52,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-09-10,NA,Phosphate,0.1,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-09-10,NA,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-10-08,NA,Nitrate,0,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-10-08,NA,Phosphate,0.07,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-11-05,NA,Nitrate,0.55,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-11-05,NA,Phosphate,0.02,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2006-12-03,NA,Nitrate,0.37,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2006-12-03,NA,Phosphate,0.02,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2007-01-07,NA,Nitrate,0.38,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-01-07,NA,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2007-02-04,NA,Nitrate,0.88,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-02-04,NA,Phosphate,0.06,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2007-03-04,NA,Nitrate,1.03,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-03-04,NA,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2007-04-01,NA,Nitrate,0.16,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-04-01,NA,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2007-05-06,NA,Nitrate,0,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-05-06,NA,Phosphate,0,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-06-03,NA,Nitrate,0,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-06-03,NA,Phosphate,0.02,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-07-08,NA,Nitrate,0.04,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-07-08,NA,Phosphate,0.06,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-11-04,11:00:00,Nitrate,0.15,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2007-11-04,11:00:00,Phosphate,0.07,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2008-01-06,11:00:00,Nitrate,1.44,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2008-01-06,11:00:00,Phosphate,0.04,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2008-02-03,11:00:00,Nitrate,3.48,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2008-02-03,11:00:00,Phosphate,0.13,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2008-03-02,11:00:00,Nitrate,3.05,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2008-03-02,11:00:00,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2008-04-06,11:00:00,Nitrate,3.34,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2008-04-06,11:00:00,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2008-05-04,11:00:00,Nitrate,0.15,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2008-05-04,11:00:00,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2009-01-11,11:00:00,Nitrate,0.81,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-01-11,11:00:00,Phosphate,0.03,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2009-02-08,10:35:00,Nitrate,1.26,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-02-08,10:35:00,Phosphate,0.09,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2009-03-08,11:40:00,Nitrate,1.26,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-03-08,11:40:00,Phosphate,0.07,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2009-04-05,12:10:00,Nitrate,0.17,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-04-05,12:10:00,Phosphate,0.06,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2009-06-07,11:00:00,Nitrate,0,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-06-07,11:00:00,Phosphate,0.29,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-07-12,11:00:00,Nitrate,2.04,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-07-12,11:00:00,Phosphate,0.01,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-10-04,12:10:00,Nitrate,2.55,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-10-04,12:10:00,Phosphate,0.03,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-12-06,12:05:00,Nitrate,0.01,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2009-12-06,12:05:00,Phosphate,0.03,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-01-10,11:00:00,Nitrate,0.07,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-01-10,11:00:00,Phosphate,3.03,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-02-07,11:00:00,Nitrate,1.77,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-02-07,11:00:00,Phosphate,0.05,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-03-07,11:00:00,Nitrate,3.22,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-03-07,11:00:00,Phosphate,0.02,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2010-04-11,11:00:00,Nitrate,3.97,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-04-11,11:00:00,Phosphate,0,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2010-05-02,11:00:00,Nitrate,2.96,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-06-09,11:00:00,Phosphate,0.06,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-07-11,11:00:00,Nitrate,0.04,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-07-11,11:00:00,Phosphate,0.01,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2010-08-08,11:00:00,Nitrate,0.11,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-08-08,11:00:00,Phosphate,0.08,mg/L,NA,Pflag
GVWSJ1,San Jose @ Hollister,2010-10-06,11:00:00,Nitrate,0.7,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-10-06,11:00:00,Phosphate,0.34,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-11-08,11:00:00,Nitrate,0.26,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-11-08,11:00:00,Phosphate,0.06,mg/L,NA,NA
GVWSJ1,San Jose @ Hollister,2010-12-05,11:00:00,Nitrate,1.31,mg/L,NA,NA
